num_nodes,strategy,run_seed,record_type,collected_value,success_nodes,fail_nodes,total_time,energy_consumed,skipped_nodes,collected_data_kb,time_to_collect,time
100,Baseline,42,final_stats,140.0,100.0,0.0,3964.3460876595254,2379.119197295751,0.0,,,
100,Baseline,42,milestone,,,,,,,10240.0,1188.6256060350215,
100,Baseline,42,milestone,,,,,,,15360.0,1310.8939340204827,
100,Baseline,42,milestone,,,,,,,20480.0,2113.186870534544,
100,Baseline,42,milestone,,,,,,,25600.0,2923.4769321237072,
100,Baseline,42,milestone,,,,,,,30720.0,3501.7633230388155,
100,Baseline,42,trajectory,,,,,,,0.0,,0.0
100,Baseline,42,trajectory,,,,,,,166.8199381893126,,16.335034315407412
100,Baseline,42,trajectory,,,,,,,319.35142873507095,,24.641530549332522
100,Baseline,42,trajectory,,,,,,,458.47857988986976,,40.92073788835836
100,Baseline,42,trajectory,,,,,,,584.715712469846,,49.17904303392954
100,Baseline,42,trajectory,,,,,,,704.2470436756254,,57.42202600946922
100,Baseline,42,trajectory,,,,,,,813.5709888276242,,65.65538902414588
100,Baseline,42,trajectory,,,,,,,863.5709888276242,,73.7569658473652
100,Baseline,42,trajectory,,,,,,,1000.1700712354806,,90.03714531525269
100,Baseline,42,trajectory,,,,,,,1204.986560712535,,98.45268316876707
100,Baseline,42,trajectory,,,,,,,1338.216009508993,,410.72332400570707
100,Baseline,42,trajectory,,,,,,,1519.9716370540918,,419.0902133437762
100,Baseline,42,trajectory,,,,,,,1615.9615935520676,,427.28434102795296
100,Baseline,42,trajectory,,,,,,,1700.6767158500131,,507.45554376855307
100,Baseline,42,trajectory,,,,,,,1813.1386236966296,,515.6846712365217
100,Baseline,42,trajectory,,,,,,,1911.8636302106217,,555.8916622622029
100,Baseline,42,trajectory,,,,,,,2002.7116496438691,,572.0753060825798
100,Baseline,42,trajectory,,,,,,,2175.200351568306,,580.4246926804437
100,Baseline,42,trajectory,,,,,,,2414.146568762604,,588.9051407466745
100,Baseline,42,trajectory,,,,,,,2530.7994000147787,,597.1437151023641
100,Baseline,42,trajectory,,,,,,,2596.2084872022638,,605.2795634521883
100,Baseline,42,trajectory,,,,,,,2779.0483537604628,,621.6484098471947
100,Baseline,42,trajectory,,,,,,,2857.2533127917613,,629.8097618377664
100,Baseline,42,trajectory,,,,,,,2948.0900317190403,,637.9956204002574
100,Baseline,42,trajectory,,,,,,,3122.8398144286252,,646.3470393992518
100,Baseline,42,trajectory,,,,,,,3264.574333700947,,654.6328263471055
100,Baseline,42,trajectory,,,,,,,3380.2155749343215,,910.8732308345313
100,Baseline,42,trajectory,,,,,,,3533.633137489513,,927.1824133993816
100,Baseline,42,trajectory,,,,,,,8278.380404668776,,1032.675630973147
100,Baseline,42,trajectory,,,,,,,8522.857787475106,,1049.1679496055062
100,Baseline,42,trajectory,,,,,,,8639.067550764037,,1057.4049052000294
100,Baseline,42,trajectory,,,,,,,8743.396923897917,,1065.6197813053218
100,Baseline,42,trajectory,,,,,,,8870.645265198538,,1073.8818411470324
100,Baseline,42,trajectory,,,,,,,9000.007184539032,,1082.1438035940757
100,Baseline,42,trajectory,,,,,,,13009.724391797612,,1194.1650548186167
100,Baseline,42,trajectory,,,,,,,13060.147502471042,,1202.2684138476347
100,Baseline,42,trajectory,,,,,,,13231.448795812741,,1210.6156984424902
100,Baseline,42,trajectory,,,,,,,13354.384523730743,,1218.864639378439
100,Baseline,42,trajectory,,,,,,,13543.225673952023,,1227.2439051950719
100,Baseline,42,trajectory,,,,,,,13690.843488394172,,1243.546662040325
100,Baseline,42,trajectory,,,,,,,13866.778211280061,,1251.901087605942
100,Baseline,42,trajectory,,,,,,,13997.20812067597,,1260.163530215223
100,Baseline,42,trajectory,,,,,,,14169.109250547053,,1284.5092400383182
100,Baseline,42,trajectory,,,,,,,17842.776968330018,,1315.8594879571426
100,Baseline,42,trajectory,,,,,,,17955.81514675726,,1340.086931727019
100,Baseline,42,trajectory,,,,,,,18100.455422999203,,1348.3824618093
100,Baseline,42,trajectory,,,,,,,18226.144558711545,,1356.6367118726953
100,Baseline,42,trajectory,,,,,,,18455.79364842452,,1389.0986420783906
100,Baseline,42,trajectory,,,,,,,18584.096568474015,,1397.3573302048562
100,Baseline,42,trajectory,,,,,,,18697.46195840882,,1517.585062378221
100,Baseline,42,trajectory,,,,,,,18818.548112710614,,1525.8320000724711
100,Baseline,42,trajectory,,,,,,,18961.7622435947,,1542.1205409401853
100,Baseline,42,trajectory,,,,,,,19072.086992711073,,1550.3433684116483
100,Baseline,42,trajectory,,,,,,,19203.664493256736,,1622.6077702218026
100,Baseline,42,trajectory,,,,,,,19361.52458601159,,1630.9264841139768
100,Baseline,42,trajectory,,,,,,,19505.750915515404,,1639.2195757776915
100,Baseline,42,trajectory,,,,,,,19697.336344364197,,2063.606846158467
100,Baseline,42,trajectory,,,,,,,19831.36859047346,,2071.88025350939
100,Baseline,42,trajectory,,,,,,,19971.13776519958,,2080.1619867207087
100,Baseline,42,trajectory,,,,,,,20134.690852636693,,2088.4910145143394
100,Baseline,42,trajectory,,,,,,,20396.93118293722,,2105.0183777532075
100,Baseline,42,trajectory,,,,,,,20507.551087419277,,2113.2419727093825
100,Baseline,42,trajectory,,,,,,,20753.73230802654,,2121.736025020276
100,Baseline,42,trajectory,,,,,,,20844.553649629313,,2257.9195894211416
100,Baseline,42,trajectory,,,,,,,21006.002171240834,,2274.2460719701744
100,Baseline,42,trajectory,,,,,,,21139.032856581925,,2290.515139594792
100,Baseline,42,trajectory,,,,,,,21248.26930975583,,2314.734973131006
100,Baseline,42,trajectory,,,,,,,21433.223928848827,,2323.108790309379
100,Baseline,42,trajectory,,,,,,,21613.21876053438,,2443.474043715426
100,Baseline,42,trajectory,,,,,,,21739.156353843202,,2451.727917539786
100,Baseline,42,trajectory,,,,,,,21789.156353843202,,2459.8354644189662
100,Baseline,42,trajectory,,,,,,,21918.153980611827,,2468.0962646351436
100,Baseline,42,trajectory,,,,,,,22075.11418615967,,2476.411761848676
100,Baseline,42,trajectory,,,,,,,22225.204866719403,,2676.7160059438925
100,Baseline,42,trajectory,,,,,,,22413.001630808987,,2789.098104281414
100,Baseline,42,trajectory,,,,,,,22659.678762280488,,2797.5936255312195
100,Baseline,42,trajectory,,,,,,,26241.1282874108,,2924.7591886985288
100,Baseline,42,trajectory,,,,,,,26419.51670579868,,2933.1188687722038
100,Baseline,42,trajectory,,,,,,,26576.925792367638,,2941.437974897984
100,Baseline,42,trajectory,,,,,,,26785.54758148725,,2965.8574864915727
100,Baseline,42,trajectory,,,,,,,26962.11758203527,,2974.211145857401
100,Baseline,42,trajectory,,,,,,,27149.572865883485,,2982.590450077702
100,Baseline,42,trajectory,,,,,,,27390.020707334494,,2999.073650330547
100,Baseline,42,trajectory,,,,,,,27551.36992239546,,3007.401532341199
100,Baseline,42,trajectory,,,,,,,27687.821809287074,,3015.6811517404717
100,Baseline,42,trajectory,,,,,,,27860.136276687168,,3136.028961435202
100,Baseline,42,trajectory,,,,,,,28066.94839254313,,3368.4489507074372
100,Baseline,42,trajectory,,,,,,,28242.019730394433,,3472.8035194929366
100,Baseline,42,trajectory,,,,,,,32451.318175172404,,3505.2259593891604
100,Baseline,42,trajectory,,,,,,,32567.86943380657,,3513.4656656982197
100,Baseline,42,trajectory,,,,,,,32674.465222536346,,3529.682438414105
100,Baseline,42,trajectory,,,,,,,32797.21334176899,,3601.9317697331758
100,Baseline,42,trajectory,,,,,,,32883.84422669337,,3618.1059360249374
100,Baseline,42,trajectory,,,,,,,33039.35920562504,,3706.4189228636174
100,Baseline,42,trajectory,,,,,,,33167.85793633255,,3898.6791531315157
100,Baseline,42,trajectory,,,,,,,33379.36850401477,,3907.111351411815
100,Baseline,42,trajectory,,,,,,,33464.80728590489,,3915.2859707186985
100,Baseline,42,trajectory,,,,,,,33692.55341973672,,3939.742200320642
100,Baseline,42,trajectory,,,,,,,33793.49340297485,,3947.949384790932
100,Baseline,42,trajectory,,,,,,,33881.58186041743,,3956.127628029086
100,Baseline,42,trajectory,,,,,,,33990.34929403487,,3964.3460876595254
100,LyapunovV5,42,final_stats,101.0,69.0,31.0,1068.4893006101506,641.6051250661282,19.0,,,
100,LyapunovV5,42,trajectory,,,,,,,0.0,,0.0
100,LyapunovV5,42,trajectory,,,,,,,166.8199381893126,,8.33503431540741
100,LyapunovV5,42,trajectory,,,,,,,319.35142873507095,,16.641530549332522
100,LyapunovV5,42,trajectory,,,,,,,458.47857988986976,,24.92073788835836
100,LyapunovV5,42,trajectory,,,,,,,584.715712469846,,33.17904303392954
100,LyapunovV5,42,trajectory,,,,,,,694.0396576218449,,65.4163263617343
100,LyapunovV5,42,trajectory,,,,,,,744.0396576218449,,73.51790318495362
100,LyapunovV5,42,trajectory,,,,,,,880.6387400297012,,89.79808265284112
100,LyapunovV5,42,trajectory,,,,,,,1085.4552295067556,,106.2136205063555
100,LyapunovV5,42,trajectory,,,,,,,1218.6846783032136,,122.48426134329547
100,LyapunovV5,42,trajectory,,,,,,,1400.4403058483126,,130.8511506813646
100,LyapunovV5,42,trajectory,,,,,,,1496.4302623462884,,139.04527836554132
100,LyapunovV5,42,trajectory,,,,,,,1581.145384644234,,147.21648110614146
100,LyapunovV5,42,trajectory,,,,,,,1693.6072924908503,,155.4456085741101
100,LyapunovV5,42,trajectory,,,,,,,1866.095994415287,,195.8064839661378
100,LyapunovV5,42,trajectory,,,,,,,2105.042211609585,,204.28693203236853
100,LyapunovV5,42,trajectory,,,,,,,2221.6950428617597,,212.5255063880581
100,LyapunovV5,42,trajectory,,,,,,,2287.1041300492448,,220.6613547378823
100,LyapunovV5,42,trajectory,,,,,,,2469.9439966074438,,229.0302011328886
100,LyapunovV5,42,trajectory,,,,,,,2548.1489556387423,,237.19155312346027
100,LyapunovV5,42,trajectory,,,,,,,2638.9856745660213,,253.37741168595124
100,LyapunovV5,42,trajectory,,,,,,,2813.735457275606,,261.7288306849457
100,LyapunovV5,42,trajectory,,,,,,,2955.469976547928,,270.0146176327994
100,LyapunovV5,42,trajectory,,,,,,,3071.1112177813025,,278.25502212022514
100,LyapunovV5,42,trajectory,,,,,,,3315.588600587632,,318.7534112317314
100,LyapunovV5,42,trajectory,,,,,,,3431.798363876562,,326.9903668262546
100,LyapunovV5,42,trajectory,,,,,,,3536.127737010441,,335.2052429315471
100,LyapunovV5,42,trajectory,,,,,,,3663.3760783110624,,343.46730277325764
100,LyapunovV5,42,trajectory,,,,,,,3792.737997651557,,351.729265220301
100,LyapunovV5,42,trajectory,,,,,,,3843.1611083249863,,383.83444105934285
100,LyapunovV5,42,trajectory,,,,,,,4014.4624016666867,,392.18172565419826
100,LyapunovV5,42,trajectory,,,,,,,4137.398129584688,,400.430666590147
100,LyapunovV5,42,trajectory,,,,,,,4326.239279805968,,408.80993240677986
100,LyapunovV5,42,trajectory,,,,,,,4473.857094248116,,417.1126892520329
100,LyapunovV5,42,trajectory,,,,,,,4649.791817134004,,433.4671148176498
100,LyapunovV5,42,trajectory,,,,,,,4780.221726529912,,441.72955742693074
100,LyapunovV5,42,trajectory,,,,,,,4952.122856400996,,450.0752672500257
100,LyapunovV5,42,trajectory,,,,,,,5096.76313264294,,490.375077228587
100,LyapunovV5,42,trajectory,,,,,,,5222.452268355284,,498.6293272919823
100,LyapunovV5,42,trajectory,,,,,,,5452.1013580682575,,507.0912574976776
100,LyapunovV5,42,trajectory,,,,,,,5580.404278117755,,515.3499456241432
100,LyapunovV5,42,trajectory,,,,,,,5701.490432419548,,547.5978847118886
100,LyapunovV5,42,trajectory,,,,,,,5844.704563303636,,555.8864255796026
100,LyapunovV5,42,trajectory,,,,,,,5955.029312420005,,564.1092530510658
100,LyapunovV5,42,trajectory,,,,,,,6099.255641923819,,604.4065852305081
100,LyapunovV5,42,trajectory,,,,,,,6233.28788803308,,620.6840921045089
100,LyapunovV5,42,trajectory,,,,,,,6373.057062759201,,628.9658253158275
100,LyapunovV5,42,trajectory,,,,,,,6536.610150196314,,637.2948531094581
100,LyapunovV5,42,trajectory,,,,,,,6798.8504804968425,,645.8222163483262
100,LyapunovV5,42,trajectory,,,,,,,6909.470384978898,,654.0458113045012
100,LyapunovV5,42,trajectory,,,,,,,7155.651605586162,,670.5398636153948
100,LyapunovV5,42,trajectory,,,,,,,7288.682290927252,,710.8144384634824
100,LyapunovV5,42,trajectory,,,,,,,7473.636910020252,,727.1896162717211
100,LyapunovV5,42,trajectory,,,,,,,7599.574503329077,,743.4487538387574
100,LyapunovV5,42,trajectory,,,,,,,7728.572130097701,,759.7171009341151
100,LyapunovV5,42,trajectory,,,,,,,7885.532335645542,,768.0325981476477
100,LyapunovV5,42,trajectory,,,,,,,8035.623016205276,,776.3368422428641
100,LyapunovV5,42,trajectory,,,,,,,8282.300147676775,,808.8388683020122
100,LyapunovV5,42,trajectory,,,,,,,8460.688566064657,,841.201212492736
100,LyapunovV5,42,trajectory,,,,,,,8618.097652633614,,849.5203186185162
100,LyapunovV5,42,trajectory,,,,,,,8826.719441753226,,857.9398302121048
100,LyapunovV5,42,trajectory,,,,,,,9067.167283204235,,898.4279434822864
100,LyapunovV5,42,trajectory,,,,,,,9228.516498265202,,906.7558254929385
100,LyapunovV5,42,trajectory,,,,,,,9364.968385156815,,923.035444892211
100,LyapunovV5,42,trajectory,,,,,,,9481.519643790982,,979.292966118188
100,LyapunovV5,42,trajectory,,,,,,,9568.150528715365,,1003.4745486289804
100,LyapunovV5,42,trajectory,,,,,,,9779.661096397584,,1027.91193659658
100,LyapunovV5,42,trajectory,,,,,,,9865.09987828771,,1036.0865559034635
100,LyapunovV5,42,trajectory,,,,,,,9953.188335730292,,1060.2708409797108
100,LyapunovV5,42,trajectory,,,,,,,10061.955769347738,,1068.4893006101506
100,Baseline,43,final_stats,140.0,100.0,0.0,3570.813532006168,2142.9996639037295,0.0,,,
100,Baseline,43,milestone,,,,,,,10240.0,1116.612987457526,
100,Baseline,43,milestone,,,,,,,15360.0,1822.9397111903093,
100,Baseline,43,milestone,,,,,,,20480.0,2625.2441233132495,
100,Baseline,43,milestone,,,,,,,25600.0,2763.4869106933306,
100,Baseline,43,milestone,,,,,,,30720.0,2885.7455081218977,
100,Baseline,43,trajectory,,,,,,,0.0,,0.0
100,Baseline,43,trajectory,,,,,,,280.8721314318104,,8.563138701892408
100,Baseline,43,trajectory,,,,,,,506.31055014976005,,17.015448792161898
100,Baseline,43,trajectory,,,,,,,706.9556745033934,,41.4176920775854
100,Baseline,43,trajectory,,,,,,,859.107961530763,,49.727827532051364
100,Baseline,43,trajectory,,,,,,,1070.7331920626941,,58.15499830624334
100,Baseline,43,trajectory,,,,,,,1203.4126500157843,,66.43507234652218
100,Baseline,43,trajectory,,,,,,,1370.006819187767,,74.76983750808546
100,Baseline,43,trajectory,,,,,,,1578.5416156070373,,83.19388840399579
100,Baseline,43,trajectory,,,,,,,1758.8803001929632,,91.56047064772791
100,Baseline,43,trajectory,,,,,,,1875.6456505547142,,107.79818328779848
100,Baseline,43,trajectory,,,,,,,1949.00695687466,,115.9482839834173
100,Baseline,43,trajectory,,,,,,,2124.081787357288,,124.30058141556334
100,Baseline,43,trajectory,,,,,,,2280.8136093385338,,148.61581755553004
100,Baseline,43,trajectory,,,,,,,2477.313097766554,,157.01302018466149
100,Baseline,43,trajectory,,,,,,,2630.2075708547136,,173.32835014349106
100,Baseline,43,trajectory,,,,,,,6448.770939116304,,284.9674246615247
100,Baseline,43,trajectory,,,,,,,6651.468594306181,,317.3772291659195
100,Baseline,43,trajectory,,,,,,,6851.284261960413,,525.7794161330701
100,Baseline,43,trajectory,,,,,,,6901.284261960413,,533.8846848262554
100,Baseline,43,trajectory,,,,,,,6975.32848171835,,614.0378034412204
100,Baseline,43,trajectory,,,,,,,7131.820212997224,,622.3539535656681
100,Baseline,43,trajectory,,,,,,,7278.558319609265,,630.6523718514012
100,Baseline,43,trajectory,,,,,,,7419.2090671187825,,718.9378584710568
100,Baseline,43,trajectory,,,,,,,7610.405692030871,,727.3221711544562
100,Baseline,43,trajectory,,,,,,,7861.180612778921,,759.8260389052613
100,Baseline,43,trajectory,,,,,,,7959.608206114217,,976.032016096891
100,Baseline,43,trajectory,,,,,,,8106.232317300429,,984.3276117590033
100,Baseline,43,trajectory,,,,,,,8254.96323938058,,992.6287966425705
100,Baseline,43,trajectory,,,,,,,8415.227899122177,,1000.9526898288004
100,Baseline,43,trajectory,,,,,,,8504.04591257039,,1009.1348619236422
100,Baseline,43,trajectory,,,,,,,11468.513833985962,,1119.070015125498
100,Baseline,43,trajectory,,,,,,,11620.34888477116,,1207.3812483861777
100,Baseline,43,trajectory,,,,,,,11872.293853018042,,1215.888376931034
100,Baseline,43,trajectory,,,,,,,12041.534392576978,,1224.2286748201755
100,Baseline,43,trajectory,,,,,,,12156.508014822733,,1232.461134872338
100,Baseline,43,trajectory,,,,,,,12231.650279478969,,1240.6161014098227
100,Baseline,43,trajectory,,,,,,,12376.753043692077,,1248.9093764183617
100,Baseline,43,trajectory,,,,,,,12489.270564019913,,1361.1359949752077
100,Baseline,43,trajectory,,,,,,,12618.087029602115,,1369.401149122741
100,Baseline,43,trajectory,,,,,,,12785.369652546246,,1377.7382704884744
100,Baseline,43,trajectory,,,,,,,12947.120542674673,,1386.0633550592206
100,Baseline,43,trajectory,,,,,,,13106.815568562222,,1394.3846526743487
100,Baseline,43,trajectory,,,,,,,13326.428696026669,,1402.8267914125358
100,Baseline,43,trajectory,,,,,,,13496.826480680522,,1411.1689543948653
100,Baseline,43,trajectory,,,,,,,13782.500493465208,,1419.7465519502318
100,Baseline,43,trajectory,,,,,,,13940.567239717284,,1428.0655572347066
100,Baseline,43,trajectory,,,,,,,14070.22243020199,,1436.3274996419455
100,Baseline,43,trajectory,,,,,,,14145.367757146372,,1444.4798725822009
100,Baseline,43,trajectory,,,,,,,14229.649179793265,,1452.6494368209899
100,Baseline,43,trajectory,,,,,,,14424.98993691839,,1637.0448837208867
100,Baseline,43,trajectory,,,,,,,14607.436553350046,,1645.411889559696
100,Baseline,43,trajectory,,,,,,,14752.95161705341,,1653.705097660333
100,Baseline,43,trajectory,,,,,,,14891.732676342655,,1661.9839065879746
100,Baseline,43,trajectory,,,,,,,14997.352433982534,,1670.1981398099188
100,Baseline,43,trajectory,,,,,,,15139.03405498456,,1678.48614205663
100,Baseline,43,trajectory,,,,,,,15295.208503689902,,1742.802590477118
100,Baseline,43,trajectory,,,,,,,15345.208503689902,,1750.9079333358227
100,Baseline,43,trajectory,,,,,,,15531.468159046739,,1823.2826475084028
100,Baseline,43,trajectory,,,,,,,15581.468159046739,,1927.384569127159
100,Baseline,43,trajectory,,,,,,,15748.317075619188,,1935.721149538571
100,Baseline,43,trajectory,,,,,,,15896.082159434543,,1960.0190348534124
100,Baseline,43,trajectory,,,,,,,16060.685863023586,,1976.3499321302697
100,Baseline,43,trajectory,,,,,,,16178.26091821214,,1984.587003958307
100,Baseline,43,trajectory,,,,,,,16412.934830603113,,1993.0599372888987
100,Baseline,43,trajectory,,,,,,,16598.839454615034,,2089.4347527908585
100,Baseline,43,trajectory,,,,,,,16780.61026318822,,2097.799655037871
100,Baseline,43,trajectory,,,,,,,16921.663482935874,,2106.085669417553
100,Baseline,43,trajectory,,,,,,,17067.90076519832,,2114.3834077247543
100,Baseline,43,trajectory,,,,,,,17262.185669573348,,2122.773976171247
100,Baseline,43,trajectory,,,,,,,17477.300205431813,,2219.211752122144
100,Baseline,43,trajectory,,,,,,,17697.30896170947,,2227.6545745973394
100,Baseline,43,trajectory,,,,,,,17844.98959679103,,2299.9515126699393
100,Baseline,43,trajectory,,,,,,,17997.824664210686,,2308.2612455388753
100,Baseline,43,trajectory,,,,,,,18164.378675094777,,2316.600858369986
100,Baseline,43,trajectory,,,,,,,18301.289630417865,,2380.8768472674947
100,Baseline,43,trajectory,,,,,,,18415.826384442465,,2389.1085848925927
100,Baseline,43,trajectory,,,,,,,18574.149343718975,,2397.428134048045
100,Baseline,43,trajectory,,,,,,,21663.629163416826,,2627.611381640083
100,Baseline,43,trajectory,,,,,,,21839.81437226761,,2635.9660200731337
100,Baseline,43,trajectory,,,,,,,26421.868201146957,,2765.1306470956247
100,Baseline,43,trajectory,,,,,,,26538.966248392207,,2773.3692368427196
100,Baseline,43,trajectory,,,,,,,26713.929549054763,,2797.7214680139878
100,Baseline,43,trajectory,,,,,,,26883.979435653066,,2806.0667513677145
100,Baseline,43,trajectory,,,,,,,30983.167367805996,,2886.27184285751
100,Baseline,43,trajectory,,,,,,,31180.608830932906,,2894.6699065436937
100,Baseline,43,trajectory,,,,,,,31368.60032318777,,2903.052254568727
100,Baseline,43,trajectory,,,,,,,31516.506971702394,,2911.3524939755534
100,Baseline,43,trajectory,,,,,,,31603.794886986037,,2943.5309128127888
100,Baseline,43,trajectory,,,,,,,31693.087995149905,,2951.7161028209075
100,Baseline,43,trajectory,,,,,,,31864.81073131804,,2960.06312943167
100,Baseline,43,trajectory,,,,,,,31988.538496210505,,2968.31442004206
100,Baseline,43,trajectory,,,,,,,32124.833178394376,,2976.5879139283406
100,Baseline,43,trajectory,,,,,,,32218.38874210301,,3136.7769819365744
100,Baseline,43,trajectory,,,,,,,32409.551754654578,,3289.1625407681613
100,Baseline,43,trajectory,,,,,,,32464.962322335316,,3297.282539048458
100,Baseline,43,trajectory,,,,,,,32612.578822791504,,3385.5815137924737
100,Baseline,43,trajectory,,,,,,,32780.33858397594,,3401.9177706491223
100,Baseline,43,trajectory,,,,,,,32960.935372124586,,3554.2842687292336
100,Baseline,43,trajectory,,,,,,,33135.0480161304,,3562.634560340514
100,Baseline,43,trajectory,,,,,,,33224.07146735514,,3570.813532006168
100,LyapunovV5,43,final_stats,91.0,71.0,29.0,1166.2541940941528,700.264061156529,13.0,,,
100,LyapunovV5,43,milestone,,,,,,,10240.0,1076.8173430496372,
100,LyapunovV5,43,trajectory,,,,,,,0.0,,0.0
100,LyapunovV5,43,trajectory,,,,,,,225.43841871794965,,32.45370452929828
100,LyapunovV5,43,trajectory,,,,,,,377.59070574531916,,64.76479302048048
100,LyapunovV5,43,trajectory,,,,,,,589.2159362772502,,73.19196379467246
100,LyapunovV5,43,trajectory,,,,,,,721.8953942303403,,81.47203783495128
100,LyapunovV5,43,trajectory,,,,,,,888.489563402323,,89.80680299651456
100,LyapunovV5,43,trajectory,,,,,,,1097.0243598215934,,98.23085389242489
100,LyapunovV5,43,trajectory,,,,,,,1277.3630444075193,,106.59743613615701
100,LyapunovV5,43,trajectory,,,,,,,1350.7243507274652,,138.75171877112285
100,LyapunovV5,43,trajectory,,,,,,,1525.799181210093,,147.10401620326888
100,LyapunovV5,43,trajectory,,,,,,,1682.5310031913386,,155.4192523432356
100,LyapunovV5,43,trajectory,,,,,,,1879.0304916193588,,171.81645497236704
100,LyapunovV5,43,trajectory,,,,,,,2031.9249647075183,,180.13178493119662
100,LyapunovV5,43,trajectory,,,,,,,2234.622619897395,,212.5435372171019
100,LyapunovV5,43,trajectory,,,,,,,2284.622619897395,,244.65136154212928
100,LyapunovV5,43,trajectory,,,,,,,2441.114351176269,,276.97254184202615
100,LyapunovV5,43,trajectory,,,,,,,2587.85245778831,,285.27096012775934
100,LyapunovV5,43,trajectory,,,,,,,2728.503205297828,,309.5564467474148
100,LyapunovV5,43,trajectory,,,,,,,2919.699830209917,,325.9407594308143
100,LyapunovV5,43,trajectory,,,,,,,3170.4747509579665,,334.44462718161947
100,LyapunovV5,43,trajectory,,,,,,,3317.098862144178,,366.74934484869084
100,LyapunovV5,43,trajectory,,,,,,,3465.8297842243296,,375.050529732258
100,LyapunovV5,43,trajectory,,,,,,,3626.0944439659274,,383.37442291848794
100,LyapunovV5,43,trajectory,,,,,,,3714.912457414139,,391.55659501332974
100,LyapunovV5,43,trajectory,,,,,,,3866.7475081993375,,423.87404563303414
100,LyapunovV5,43,trajectory,,,,,,,4118.69247644622,,448.3811741778903
100,LyapunovV5,43,trajectory,,,,,,,4287.933016005156,,456.7214720670319
100,LyapunovV5,43,trajectory,,,,,,,4402.906638250913,,464.95393211919463
100,LyapunovV5,43,trajectory,,,,,,,4478.048902907148,,473.10889865667906
100,LyapunovV5,43,trajectory,,,,,,,4623.151667120256,,481.402173665218
100,LyapunovV5,43,trajectory,,,,,,,4790.434290064387,,521.7483997635104
100,LyapunovV5,43,trajectory,,,,,,,4952.185180192813,,530.0734843342564
100,LyapunovV5,43,trajectory,,,,,,,5111.880206080363,,546.3947819493843
100,LyapunovV5,43,trajectory,,,,,,,5331.493333544809,,554.8369206875716
100,LyapunovV5,43,trajectory,,,,,,,5501.8911181986605,,563.1790836699013
100,LyapunovV5,43,trajectory,,,,,,,5787.565130983346,,571.7566812252677
100,LyapunovV5,43,trajectory,,,,,,,5945.631877235422,,580.0756865097425
100,LyapunovV5,43,trajectory,,,,,,,6075.287067720126,,588.3376289169812
100,LyapunovV5,43,trajectory,,,,,,,6150.43239466451,,596.4900018572365
100,LyapunovV5,43,trajectory,,,,,,,6234.713817311403,,604.6595660960256
100,LyapunovV5,43,trajectory,,,,,,,6417.160433743058,,637.0313373204813
100,LyapunovV5,43,trajectory,,,,,,,6562.675497446422,,645.3245454211185
100,LyapunovV5,43,trajectory,,,,,,,6701.456556735668,,653.6033543487603
100,LyapunovV5,43,trajectory,,,,,,,6807.076314375547,,661.8175875707044
100,LyapunovV5,43,trajectory,,,,,,,6948.757935377572,,670.1055898174155
100,LyapunovV5,43,trajectory,,,,,,,7104.932384082913,,678.4220382379036
100,LyapunovV5,43,trajectory,,,,,,,7154.932384082913,,686.5273810966085
100,LyapunovV5,43,trajectory,,,,,,,7321.781300655362,,726.8680779886432
100,LyapunovV5,43,trajectory,,,,,,,7486.3850042444055,,743.2013304127113
100,LyapunovV5,43,trajectory,,,,,,,7603.96005943296,,751.4384022407485
100,LyapunovV5,43,trajectory,,,,,,,7838.633971823934,,759.9113355713403
100,LyapunovV5,43,trajectory,,,,,,,8020.404780397119,,792.2792440722882
100,LyapunovV5,43,trajectory,,,,,,,8161.45800014477,,800.5652584519702
100,LyapunovV5,43,trajectory,,,,,,,8307.695282407218,,824.8629967591714
100,LyapunovV5,43,trajectory,,,,,,,8501.980186782248,,833.2535652056638
100,LyapunovV5,43,trajectory,,,,,,,8721.988943059903,,865.7039345600396
100,LyapunovV5,43,trajectory,,,,,,,8869.669578141462,,890.0008726326396
100,LyapunovV5,43,trajectory,,,,,,,9022.504645561117,,898.3106055015758
100,LyapunovV5,43,trajectory,,,,,,,9189.05865644521,,906.6502183326866
100,LyapunovV5,43,trajectory,,,,,,,9303.595410469808,,938.8841229446472
100,LyapunovV5,43,trajectory,,,,,,,9461.918369746318,,947.2036721000993
100,LyapunovV5,43,trajectory,,,,,,,9579.016416991568,,995.4493371799181
100,LyapunovV5,43,trajectory,,,,,,,9749.06630358987,,1011.7969251035878
100,LyapunovV5,43,trajectory,,,,,,,9937.057795844734,,1036.1891695140398
100,LyapunovV5,43,trajectory,,,,,,,10026.3509040086,,1060.3826286386231
100,LyapunovV5,43,trajectory,,,,,,,10198.073640176737,,1068.7296552493854
100,LyapunovV5,43,trajectory,,,,,,,10321.801405069204,,1076.9809458597756
100,LyapunovV5,43,trajectory,,,,,,,10458.096087253074,,1085.2544397460558
100,LyapunovV5,43,trajectory,,,,,,,10513.506654933813,,1125.3796277136526
100,LyapunovV5,43,trajectory,,,,,,,10681.266416118255,,1141.7196263134042
100,LyapunovV5,43,trajectory,,,,,,,10855.379060124069,,1158.0752224284984
100,LyapunovV5,43,trajectory,,,,,,,10944.402511348808,,1166.2541940941528
100,Baseline,44,final_stats,140.0,100.0,0.0,3607.025648580328,2164.726933848226,0.0,,,
100,Baseline,44,milestone,,,,,,,10240.0,1180.6374538471682,
